CMDLINE python3 test/xmr4el/test_train_pipeline.py
MEM 2685.070312 1760709201.0344
MEM 4157.558594 1760709201.1354
MEM 4668.078125 1760709201.2366
MEM 4058.867188 1760709201.3376
MEM 2764.269531 1760709201.4385
MEM 4036.152344 1760709201.5397
MEM 4799.398438 1760709201.6410
MEM 4306.218750 1760709201.7448
MEM 3180.593750 1760709201.8455
MEM 3401.480469 1760709201.9466
MEM 4473.589844 1760709202.0477
MEM 4989.015625 1760709202.1486
MEM 4037.039062 1760709202.2494
MEM 2753.296875 1760709202.3520
MEM 4145.621094 1760709202.4555
MEM 4934.175781 1760709202.5564
MEM 4260.277344 1760709202.6577
MEM 3113.292969 1760709202.7584
MEM 3192.925781 1760709202.8599
MEM 4536.781250 1760709202.9608
MEM 4933.250000 1760709203.0616
MEM 3543.785156 1760709203.1644
MEM 3068.179688 1760709203.2654
MEM 4363.519531 1760709203.3665
MEM 4942.933594 1760709203.4675
MEM 4753.062500 1760709203.5708
MEM 3234.890625 1760709203.6725
MEM 3388.507812 1760709203.7735
MEM 4568.070312 1760709203.8747
MEM 5107.824219 1760709203.9765
MEM 3271.878906 1760709204.0775
MEM 2209.300781 1760709204.1790
MEM 1897.394531 1760709204.2793
MEM 2199.425781 1760709204.3825
MEM 3228.945312 1760709204.4836
MEM 4581.386719 1760709204.5845
MEM 5011.812500 1760709204.6855
MEM 4623.886719 1760709204.7865
MEM 2415.292969 1760709204.8874
MEM 3727.218750 1760709204.9887
MEM 5104.933594 1760709205.0897
MEM 4903.734375 1760709205.1907
MEM 3090.285156 1760709205.2923
MEM 2815.761719 1760709205.3933
MEM 4112.804688 1760709205.4949
MEM 5193.394531 1760709205.5956
MEM 4600.503906 1760709205.6967
MEM 2525.152344 1760709205.7975
MEM 3565.894531 1760709205.8983
MEM 4696.203125 1760709205.9997
MEM 4877.578125 1760709206.1005
MEM 4031.628906 1760709206.2013
MEM 2859.394531 1760709206.3034
MEM 4058.207031 1760709206.4053
MEM 5058.117188 1760709206.5065
MEM 4828.437500 1760709206.6075
MEM 3042.542969 1760709206.7084
MEM 3359.781250 1760709206.8116
MEM 4196.179688 1760709206.9127
MEM 4812.894531 1760709207.0195
MEM 3822.753906 1760709207.1204
MEM 2970.082031 1760709207.2214
MEM 3934.882812 1760709207.3228
MEM 4674.265625 1760709207.4247
MEM 4642.621094 1760709207.5254
MEM 3166.433594 1760709207.6271
MEM 3090.335938 1760709207.7295
MEM 4409.199219 1760709207.8310
MEM 4781.714844 1760709207.9315
MEM 4157.800781 1760709208.0327
MEM 3128.742188 1760709208.1336
MEM 3437.097656 1760709208.2355
MEM 4445.019531 1760709208.3365
MEM 4682.250000 1760709208.4377
MEM 4154.800781 1760709208.5395
MEM 2743.429688 1760709208.6405
MEM 4075.195312 1760709208.7415
MEM 4657.523438 1760709208.8456
MEM 4156.269531 1760709208.9467
MEM 3292.632812 1760709209.0476
MEM 3487.558594 1760709209.1487
MEM 4255.402344 1760709209.2498
MEM 4674.484375 1760709209.3527
MEM 4129.304688 1760709209.4536
MEM 2988.308594 1760709209.5544
MEM 3788.511719 1760709209.6555
MEM 4720.226562 1760709209.7580
MEM 5043.886719 1760709209.8605
MEM 2465.765625 1760709209.9613
MEM 1717.550781 1760709210.0622
MEM 1717.550781 1760709210.1632
MEM 1717.550781 1760709210.2642
MEM 1717.550781 1760709210.3657
MEM 1717.550781 1760709210.4712
MEM 1717.550781 1760709210.5723
MEM 1717.550781 1760709210.6747
MEM 1717.550781 1760709210.7802
MEM 1717.550781 1760709210.8862
MEM 1717.550781 1760709210.9897
MEM 1717.550781 1760709211.0952
MEM 1717.550781 1760709211.1963
MEM 1717.550781 1760709211.3022
MEM 1717.550781 1760709211.4069
MEM 1717.550781 1760709211.5122
MEM 1717.550781 1760709211.6183
MEM 1717.550781 1760709211.7231
MEM 1717.550781 1760709211.8279
MEM 1717.550781 1760709211.9299
MEM 1717.550781 1760709212.0352
MEM 1717.550781 1760709212.1392
MEM 1717.550781 1760709212.2452
MEM 1717.550781 1760709212.3512
MEM 1717.550781 1760709212.4539
MEM 1717.550781 1760709212.5592
MEM 1717.550781 1760709212.6607
MEM 1717.550781 1760709212.7612
MEM 1717.550781 1760709212.8672
MEM 1717.550781 1760709212.9732
MEM 1717.550781 1760709213.0792
MEM 1717.550781 1760709213.1852
MEM 1717.550781 1760709213.2912
MEM 1717.550781 1760709213.3961
MEM 1717.550781 1760709213.4962
MEM 1717.550781 1760709213.6022
MEM 1717.550781 1760709213.7082
MEM 1717.550781 1760709213.8132
MEM 1717.550781 1760709213.9192
MEM 1717.550781 1760709214.0252
MEM 1717.550781 1760709214.1312
MEM 1717.550781 1760709214.2372
MEM 1717.550781 1760709214.3432
MEM 1717.550781 1760709214.4492
MEM 1717.550781 1760709214.5552
MEM 1717.550781 1760709214.6612
MEM 1717.550781 1760709214.7672
MEM 1717.550781 1760709214.8732
MEM 1717.550781 1760709214.9792
MEM 1717.550781 1760709215.0852
MEM 1717.550781 1760709215.1912
MEM 1717.550781 1760709215.2972
MEM 1717.550781 1760709215.4032
MEM 1717.550781 1760709215.5092
MEM 1717.550781 1760709215.6152
MEM 1717.550781 1760709215.7167
MEM 1717.550781 1760709215.8173
MEM 1717.550781 1760709215.9183
MEM 1717.550781 1760709216.0224
MEM 1789.425781 1760709216.1282
MEM 1789.425781 1760709216.2342
MEM 1789.425781 1760709216.3402
MEM 1789.425781 1760709216.4413
MEM 1789.425781 1760709216.5472
MEM 1717.730469 1760709216.6484
MEM 1859.601562 1760709216.7493
MEM 1853.910156 1760709216.8504
MEM 1868.531250 1760709216.9513
MEM 1868.531250 1760709217.0558
MEM 1868.531250 1760709217.1572
MEM 1868.531250 1760709217.2632
MEM 1938.281250 1760709217.3646
MEM 1937.519531 1760709217.4653
MEM 1936.101562 1760709217.5665
MEM 1935.789062 1760709217.6675
MEM 1935.539062 1760709217.7691
MEM 1934.054688 1760709217.8695
MEM 1933.371094 1760709217.9703
MEM 1932.480469 1760709218.0713
MEM 1932.480469 1760709218.1723
MEM 1932.480469 1760709218.2733
MEM 1929.574219 1760709218.3752
MEM 1917.488281 1760709218.4763
MEM 1917.488281 1760709218.5783
MEM 1917.488281 1760709218.6793
MEM 1917.488281 1760709218.7803
MEM 1917.488281 1760709218.8818
MEM 1917.488281 1760709218.9823
MEM 1917.488281 1760709219.0833
MEM 1917.488281 1760709219.1859
MEM 1917.488281 1760709219.2913
MEM 1916.789062 1760709219.3937
MEM 1916.789062 1760709219.5013
MEM 1916.789062 1760709219.6023
MEM 1916.789062 1760709219.7033
MEM 1916.789062 1760709219.8042
MEM 1916.933594 1760709219.9053
MEM 1916.933594 1760709220.0063
MEM 1916.933594 1760709220.1124
MEM 1851.648438 1760709220.2175
MEM 1922.066406 1760709220.3195
MEM 2026.617188 1760709220.4205
MEM 2540.437500 1760709220.5224
MEM 3757.496094 1760709220.6234
MEM 4899.937500 1760709220.7245
MEM 4956.222656 1760709220.8256
MEM 2391.824219 1760709220.9288
MEM 3206.835938 1760709221.0316
MEM 4515.742188 1760709221.1345
MEM 4488.019531 1760709221.2357
MEM 3681.101562 1760709221.3365
MEM 2801.460938 1760709221.4377
MEM 3969.542969 1760709221.5395
MEM 4538.199219 1760709221.6404
MEM 4128.191406 1760709221.7414
MEM 3094.390625 1760709221.8426
MEM 3757.148438 1760709221.9435
MEM 4855.226562 1760709222.0445
MEM 4238.765625 1760709222.1456
MEM 2696.839844 1760709222.2473
MEM 3582.347656 1760709222.3484
MEM 4187.937500 1760709222.4497
MEM 4144.390625 1760709222.5536
MEM 3704.582031 1760709222.6545
MEM 3381.214844 1760709222.7555
MEM 3478.019531 1760709222.8565
MEM 4218.058594 1760709222.9577
MEM 4490.000000 1760709223.0584
MEM 3365.687500 1760709223.1597
MEM 3226.253906 1760709223.2646
MEM 4062.988281 1760709223.3658
MEM 4900.402344 1760709223.4665
MEM 4400.750000 1760709223.5710
MEM 2772.109375 1760709223.6715
MEM 3636.851562 1760709223.7724
MEM 4451.546875 1760709223.8735
MEM 4520.867188 1760709223.9765
MEM 2933.277344 1760709224.0774
MEM 3770.617188 1760709224.1786
MEM 4931.773438 1760709224.2795
MEM 4383.804688 1760709224.3804
MEM 3073.425781 1760709224.4814
MEM 3407.851562 1760709224.5845
MEM 4807.531250 1760709224.6857
MEM 4798.003906 1760709224.7864
MEM 4130.480469 1760709224.8873
MEM 2898.898438 1760709224.9885
MEM 3894.179688 1760709225.0895
MEM 4795.433594 1760709225.1921
MEM 4303.347656 1760709225.2924
MEM 2716.371094 1760709225.3937
MEM 3936.003906 1760709225.4952
MEM 4495.054688 1760709225.5968
MEM 2995.312500 1760709225.6973
MEM 2058.554688 1760709225.7983
MEM 2330.566406 1760709225.9002
MEM 3334.058594 1760709226.0015
MEM 4685.652344 1760709226.1046
MEM 4849.398438 1760709226.2054
MEM 3797.843750 1760709226.3063
MEM 2603.980469 1760709226.4074
MEM 4029.390625 1760709226.5096
MEM 4649.078125 1760709226.6109
MEM 4471.949219 1760709226.7114
MEM 2736.464844 1760709226.8125
MEM 3714.253906 1760709226.9134
MEM 4314.035156 1760709227.0145
MEM 4430.664062 1760709227.1159
MEM 3013.257812 1760709227.2220
MEM 3457.246094 1760709227.3259
MEM 4260.531250 1760709227.4267
MEM 4621.519531 1760709227.5275
MEM 3371.691406 1760709227.6284
MEM 3136.386719 1760709227.7293
MEM 4135.359375 1760709227.8306
MEM 4541.921875 1760709227.9314
MEM 4017.488281 1760709228.0396
MEM 2734.062500 1760709228.1406
MEM 3611.242188 1760709228.2414
MEM 4336.582031 1760709228.3451
MEM 4179.464844 1760709228.4458
MEM 2977.828125 1760709228.5477
MEM 3447.972656 1760709228.6484
MEM 4578.886719 1760709228.7504
MEM 4476.085938 1760709228.8515
MEM 3600.679688 1760709228.9524
MEM 3415.683594 1760709229.0534
MEM 4551.031250 1760709229.1546
MEM 4251.925781 1760709229.2553
MEM 3118.742188 1760709229.3563
MEM 3021.648438 1760709229.4576
MEM 4015.839844 1760709229.5584
MEM 4507.191406 1760709229.6592
MEM 3712.398438 1760709229.7604
MEM 3370.953125 1760709229.8625
MEM 3743.925781 1760709229.9634
MEM 4133.894531 1760709230.0644
MEM 4223.218750 1760709230.1673
MEM 3423.894531 1760709230.2687
MEM 3517.234375 1760709230.3698
MEM 4676.894531 1760709230.4724
MEM 4232.980469 1760709230.5733
MEM 3330.484375 1760709230.6743
MEM 3502.671875 1760709230.7753
MEM 4162.414062 1760709230.8769
MEM 4862.066406 1760709230.9817
MEM 3890.707031 1760709231.0823
MEM 1929.503906 1760709231.1832
MEM 2034.003906 1760709231.2842
MEM 2706.429688 1760709231.3852
MEM 4179.234375 1760709231.4867
MEM 4698.062500 1760709231.5876
MEM 4933.222656 1760709231.6885
MEM 2605.835938 1760709231.7894
MEM 3720.039062 1760709231.8909
MEM 4650.898438 1760709231.9914
MEM 4655.355469 1760709232.0930
MEM 2879.265625 1760709232.1966
MEM 3364.207031 1760709232.2975
MEM 4614.871094 1760709232.3985
MEM 4487.082031 1760709232.5000
MEM 2988.039062 1760709232.6020
MEM 3082.882812 1760709232.7032
MEM 4369.011719 1760709232.8064
MEM 4541.476562 1760709232.9077
MEM 3464.414062 1760709233.0085
MEM 3205.687500 1760709233.1113
MEM 4132.816406 1760709233.2125
MEM 4289.937500 1760709233.3136
MEM 3716.363281 1760709233.4143
MEM 3060.972656 1760709233.5156
MEM 4049.179688 1760709233.6166
MEM 4559.625000 1760709233.7178
MEM 3702.734375 1760709233.8196
MEM 3052.335938 1760709233.9268
MEM 4032.742188 1760709234.0314
MEM 5057.773438 1760709234.1332
MEM 3895.250000 1760709234.2343
MEM 2752.148438 1760709234.3353
MEM 3696.734375 1760709234.4363
MEM 4540.351562 1760709234.5377
MEM 4409.710938 1760709234.6385
MEM 3010.605469 1760709234.7393
MEM 2963.320312 1760709234.8406
MEM 4116.117188 1760709234.9416
MEM 4558.171875 1760709235.0434
MEM 4306.742188 1760709235.1443
MEM 3241.804688 1760709235.2455
MEM 3800.445312 1760709235.3484
MEM 4518.710938 1760709235.4494
MEM 4165.363281 1760709235.5509
MEM 2982.343750 1760709235.6513
MEM 3415.722656 1760709235.7523
MEM 3992.332031 1760709235.8545
MEM 4521.195312 1760709235.9556
MEM 3528.496094 1760709236.0564
MEM 3042.824219 1760709236.1587
MEM 4058.777344 1760709236.2594
MEM 4682.765625 1760709236.3606
MEM 4497.113281 1760709236.4617
MEM 1859.972656 1760709236.5622
MEM 1859.972656 1760709236.6681
MEM 1859.972656 1760709236.7725
MEM 1859.972656 1760709236.8781
MEM 1859.972656 1760709236.9792
MEM 1859.972656 1760709237.0806
MEM 1859.972656 1760709237.1861
MEM 1859.972656 1760709237.2921
MEM 1859.972656 1760709237.3975
MEM 1859.972656 1760709237.5031
MEM 1859.972656 1760709237.6072
MEM 1859.972656 1760709237.7131
MEM 1859.972656 1760709237.8191
MEM 1859.972656 1760709237.9215
MEM 1859.972656 1760709238.0271
MEM 1859.972656 1760709238.1301
MEM 1859.972656 1760709238.2341
MEM 1859.972656 1760709238.3375
MEM 1859.972656 1760709238.4431
MEM 1859.972656 1760709238.5479
MEM 1859.972656 1760709238.6531
MEM 1859.972656 1760709238.7542
MEM 1859.972656 1760709238.8601
MEM 1859.972656 1760709238.9640
MEM 1859.972656 1760709239.0701
MEM 1859.972656 1760709239.1731
MEM 1859.972656 1760709239.2792
MEM 1859.972656 1760709239.3829
MEM 1859.972656 1760709239.4877
MEM 1859.972656 1760709239.5884
MEM 1859.972656 1760709239.6941
MEM 1859.972656 1760709239.8001
MEM 1859.972656 1760709239.9040
MEM 1859.972656 1760709240.0101
MEM 1859.972656 1760709240.1135
MEM 1859.972656 1760709240.2191
MEM 1859.972656 1760709240.3251
MEM 1859.972656 1760709240.4301
MEM 1859.972656 1760709240.5316
MEM 1859.972656 1760709240.6371
MEM 1859.972656 1760709240.7401
MEM 1859.972656 1760709240.8461
MEM 1859.972656 1760709240.9521
MEM 1859.972656 1760709241.0570
MEM 1859.972656 1760709241.1631
MEM 1859.972656 1760709241.2691
MEM 1859.972656 1760709241.3736
MEM 1859.972656 1760709241.4791
MEM 1859.972656 1760709241.5823
MEM 1859.972656 1760709241.6881
MEM 1859.972656 1760709241.7921
MEM 1859.972656 1760709241.8981
MEM 1859.972656 1760709242.0041
MEM 1859.972656 1760709242.1084
MEM 1859.972656 1760709242.2141
MEM 1859.972656 1760709242.3170
MEM 1859.972656 1760709242.4221
MEM 1929.597656 1760709242.5281
MEM 1929.597656 1760709242.6341
MEM 1929.597656 1760709242.7401
MEM 1929.597656 1760709242.8461
MEM 2037.691406 1760709242.9474
MEM 1859.972656 1760709243.0491
MEM 2028.085938 1760709243.1501
MEM 1878.609375 1760709243.2512
MEM 1878.609375 1760709243.3521
MEM 1878.609375 1760709243.4531
MEM 1687.375000 1760709243.5542
MEM 1687.375000 1760709243.6552
MEM 1687.375000 1760709243.7564
MEM 1687.375000 1760709243.8600
MEM 1687.375000 1760709243.9613
MEM 1687.375000 1760709244.0627
MEM 1687.375000 1760709244.1661
MEM 1687.375000 1760709244.2722
MEM 1687.375000 1760709244.3733
MEM 1687.375000 1760709244.4802
MEM 1687.375000 1760709244.5813
MEM 1687.375000 1760709244.6829
MEM 1758.003906 1760709244.7834
MEM 1758.003906 1760709244.8854
MEM 1758.003906 1760709244.9912
MEM 1685.375000 1760709245.0922
MEM 1448.222656 1760709245.1938
MEM 1448.222656 1760709245.2994
MEM 1448.222656 1760709245.4043
MEM 1448.222656 1760709245.5053
MEM 1448.222656 1760709245.6062
MEM 1448.222656 1760709245.7072
MEM 1448.222656 1760709245.8084
MEM 1448.222656 1760709245.9094
MEM 1449.589844 1760709246.0102
MEM 1449.589844 1760709246.1112
MEM 1441.546875 1760709246.2127
MEM 1444.406250 1760709246.3133
MEM 1446.183594 1760709246.4192
MEM 1444.269531 1760709246.5252
CMDLINE python3 -u -m memory_profiler test/xmr4el/test_train_pipeline.py
MEM 0.664062 1760709550.2925
MEM 24.140625 1760709550.3933
MEM 39.652344 1760709550.4949
MEM 59.621094 1760709550.5953
MEM 74.589844 1760709550.6983
MEM 84.808594 1760709550.7994
MEM 100.656250 1760709550.9002
MEM 118.445312 1760709551.0019
MEM 131.058594 1760709551.1025
MEM 163.746094 1760709551.2032
MEM 201.539062 1760709551.3092
MEM 238.968750 1760709551.4152
MEM 266.597656 1760709551.5212
MEM 280.097656 1760709551.6274
MEM 288.351562 1760709551.7282
MEM 304.101562 1760709551.8337
MEM 312.808594 1760709551.9392
MEM 321.640625 1760709552.0442
MEM 322.015625 1760709552.1452
MEM 322.765625 1760709552.2462
MEM 323.015625 1760709552.3472
MEM 323.890625 1760709552.4487
MEM 324.140625 1760709552.5492
MEM 324.890625 1760709552.6526
MEM 325.015625 1760709552.7532
MEM 327.320312 1760709552.8591
MEM 343.105469 1760709552.9602
MEM 362.304688 1760709553.0634
MEM 367.429688 1760709553.1642
MEM 377.906250 1760709553.2652
MEM 390.843750 1760709553.3663
MEM 398.468750 1760709553.4672
MEM 409.843750 1760709553.5732
MEM 412.593750 1760709553.6742
MEM 426.882812 1760709553.7783
MEM 456.671875 1760709553.8792
MEM 468.812500 1760709553.9819
MEM 486.546875 1760709554.0832
MEM 541.472656 1760709554.1857
MEM 580.957031 1760709554.2862
MEM 594.765625 1760709554.3879
MEM 553.191406 1760709554.4932
MEM 553.191406 1760709554.5966
MEM 553.191406 1760709554.7021
MEM 553.191406 1760709554.8055
MEM 553.191406 1760709554.9111
MEM 553.191406 1760709555.0140
MEM 553.191406 1760709555.1141
MEM 553.191406 1760709555.2201
MEM 553.468750 1760709555.3211
MEM 553.468750 1760709555.4221
MEM 553.468750 1760709555.5342
MEM 553.468750 1760709555.6380
MEM 553.468750 1760709555.7431
MEM 553.468750 1760709555.8444
MEM 553.468750 1760709555.9454
MEM 563.507812 1760709556.0511
MEM 635.507812 1760709556.1572
MEM 723.972656 1760709556.2632
MEM 842.335938 1760709556.3642
MEM 910.730469 1760709556.4672
MEM 912.781250 1760709556.5683
MEM 912.781250 1760709556.6708
MEM 846.890625 1760709556.7712
MEM 884.015625 1760709556.8736
MEM 884.015625 1760709556.9743
MEM 855.941406 1760709557.0752
MEM 929.691406 1760709557.1763
MEM 929.691406 1760709557.2772
MEM 929.691406 1760709557.3783
MEM 867.703125 1760709557.4792
MEM 892.828125 1760709557.5802
MEM 892.828125 1760709557.6813
MEM 892.300781 1760709557.7822
MEM 930.050781 1760709557.8835
MEM 930.050781 1760709557.9882
MEM 831.703125 1760709558.0892
MEM 892.828125 1760709558.1902
MEM 892.828125 1760709558.2893
MEM 856.300781 1760709558.3902
MEM 930.050781 1760709558.4913
MEM 930.050781 1760709558.5924
MEM 930.050781 1760709558.6932
MEM 879.703125 1760709558.7942
MEM 892.828125 1760709558.8952
MEM 892.828125 1760709558.9962
MEM 880.300781 1760709559.0972
MEM 930.050781 1760709559.1983
MEM 930.050781 1760709559.2992
MEM 703.648438 1760709559.4003
MEM 889.703125 1760709559.5012
MEM 892.828125 1760709559.6022
MEM 815.304688 1760709559.7033
MEM 792.679688 1760709559.8042
MEM 866.597656 1760709559.9052
MEM 930.859375 1760709560.0062
MEM 930.859375 1760709560.1072
MEM 930.859375 1760709560.2091
MEM 930.859375 1760709560.3133
MEM 930.859375 1760709560.4144
MEM 930.859375 1760709560.5153
MEM 930.859375 1760709560.6162
MEM 849.921875 1760709560.7212
MEM 849.921875 1760709560.8222
MEM 849.921875 1760709560.9233
MEM 849.921875 1760709561.0243
MEM 849.921875 1760709561.1253
MEM 849.921875 1760709561.2268
MEM 760.105469 1760709561.3272
MEM 920.988281 1760709561.4282
MEM 920.988281 1760709561.5312
MEM 920.988281 1760709561.6323
MEM 920.988281 1760709561.7332
MEM 920.988281 1760709561.8344
MEM 920.988281 1760709561.9358
MEM 920.988281 1760709562.0362
MEM 920.988281 1760709562.1365
MEM 920.988281 1760709562.2372
MEM 920.988281 1760709562.3383
MEM 920.988281 1760709562.4403
MEM 920.988281 1760709562.5413
MEM 920.988281 1760709562.6423
MEM 926.988281 1760709562.7498
MEM 926.988281 1760709562.8562
MEM 926.988281 1760709562.9580
MEM 926.988281 1760709563.0583
MEM 926.988281 1760709563.1592
MEM 926.988281 1760709563.2604
MEM 926.988281 1760709563.3614
MEM 926.988281 1760709563.4623
MEM 926.988281 1760709563.5633
MEM 926.988281 1760709563.6646
MEM 926.988281 1760709563.7657
MEM 926.988281 1760709563.8663
MEM 926.988281 1760709563.9673
MEM 926.988281 1760709564.0682
MEM 926.988281 1760709564.1695
MEM 926.988281 1760709564.2732
MEM 926.988281 1760709564.3742
MEM 926.988281 1760709564.4753
MEM 926.988281 1760709564.5762
MEM 926.988281 1760709564.6787
MEM 926.988281 1760709564.7794
MEM 926.988281 1760709564.8804
MEM 926.988281 1760709564.9814
MEM 926.988281 1760709565.0822
MEM 926.988281 1760709565.1832
MEM 926.988281 1760709565.2861
MEM 926.988281 1760709565.3865
MEM 926.988281 1760709565.4871
MEM 926.988281 1760709565.5884
MEM 926.988281 1760709565.6897
MEM 928.988281 1760709565.7902
MEM 948.988281 1760709565.8952
MEM 948.988281 1760709565.9963
MEM 948.988281 1760709566.0973
MEM 964.988281 1760709566.1982
MEM 926.613281 1760709566.3013
MEM 928.613281 1760709566.4022
MEM 950.015625 1760709566.5032
MEM 846.820312 1760709566.6042
MEM 920.820312 1760709566.7052
MEM 838.445312 1760709566.8062
MEM 1118.445312 1760709566.9088
MEM 1294.523438 1760709567.0100
MEM 1106.484375 1760709567.1102
MEM 909.070312 1760709567.2163
MEM 909.070312 1760709567.3222
MEM 909.070312 1760709567.4232
MEM 909.070312 1760709567.5242
MEM 909.070312 1760709567.6257
MEM 909.070312 1760709567.7267
MEM 909.070312 1760709567.8278
MEM 909.070312 1760709567.9281
MEM 909.070312 1760709568.0323
MEM 913.351562 1760709568.1382
MEM 913.351562 1760709568.2441
MEM 913.351562 1760709568.3475
MEM 913.351562 1760709568.4534
MEM 913.351562 1760709568.5549
MEM 913.351562 1760709568.6602
MEM 1054.824219 1760709568.7624
MEM 1065.550781 1760709568.8636
MEM 1066.125000 1760709568.9649
MEM 1066.406250 1760709569.0666
MEM 1065.714844 1760709569.1673
MEM 1055.000000 1760709569.2682
MEM 1046.925781 1760709569.3692
MEM 1043.628906 1760709569.4704
MEM 1036.121094 1760709569.5713
MEM 1032.250000 1760709569.6722
MEM 1030.316406 1760709569.7732
MEM 1030.316406 1760709569.8742
MEM 960.074219 1760709569.9756
MEM 960.074219 1760709570.0763
MEM 960.074219 1760709570.1775
MEM 960.074219 1760709570.2782
MEM 960.074219 1760709570.3792
MEM 960.074219 1760709570.4802
MEM 960.074219 1760709570.5816
MEM 960.074219 1760709570.6849
MEM 960.074219 1760709570.7860
MEM 960.074219 1760709570.8874
MEM 958.636719 1760709570.9924
MEM 958.636719 1760709571.0986
MEM 958.636719 1760709571.1998
MEM 958.636719 1760709571.3026
MEM 958.636719 1760709571.4042
MEM 958.636719 1760709571.5102
MEM 958.636719 1760709571.6162
MEM 958.636719 1760709571.7203
MEM 958.636719 1760709571.8235
MEM 958.636719 1760709571.9261
MEM 958.636719 1760709572.0272
MEM 958.636719 1760709572.1298
MEM 958.636719 1760709572.2304
MEM 958.636719 1760709572.3312
MEM 958.636719 1760709572.4329
MEM 958.636719 1760709572.5336
MEM 817.277344 1760709572.6353
MEM 883.183594 1760709572.7375
MEM 888.933594 1760709572.8431
MEM 964.503906 1760709572.9492
MEM 964.503906 1760709573.0551
MEM 1323.410156 1760709573.1582
MEM 1810.257812 1760709573.2590
MEM 2366.328125 1760709573.3597
MEM 3047.953125 1760709573.4605
MEM 3749.355469 1760709573.5623
MEM 4038.253906 1760709573.6634
MEM 3570.140625 1760709573.7642
MEM 1269.953125 1760709573.8657
MEM 2733.339844 1760709573.9670
MEM 3810.523438 1760709574.0706
MEM 3632.488281 1760709574.1714
MEM 1500.457031 1760709574.2722
MEM 2548.101562 1760709574.3734
MEM 3770.859375 1760709574.4744
MEM 3733.453125 1760709574.5754
MEM 2072.214844 1760709574.6784
MEM 2413.101562 1760709574.7795
MEM 3417.031250 1760709574.8806
MEM 3439.386719 1760709574.9816
MEM 2781.773438 1760709575.0823
MEM 2313.843750 1760709575.1835
MEM 2849.230469 1760709575.2846
MEM 3439.910156 1760709575.3860
MEM 2694.406250 1760709575.4864
MEM 2434.535156 1760709575.5893
MEM 3415.328125 1760709575.7077
MEM 3639.019531 1760709575.8085
MEM 2542.761719 1760709575.9094
MEM 2218.562500 1760709576.0124
MEM 3249.542969 1760709576.1133
MEM 3642.832031 1760709576.2146
MEM 3035.933594 1760709576.3166
MEM 1906.625000 1760709576.4172
MEM 3327.835938 1760709576.5195
MEM 3745.066406 1760709576.6213
MEM 3338.203125 1760709576.7222
MEM 2219.824219 1760709576.8244
MEM 3272.976562 1760709576.9258
MEM 3886.824219 1760709577.0297
MEM 3366.937500 1760709577.1302
MEM 1889.148438 1760709577.2313
MEM 2864.816406 1760709577.3324
MEM 3814.371094 1760709577.4336
MEM 3712.812500 1760709577.5351
MEM 2395.054688 1760709577.6503
MEM 3070.199219 1760709577.7640
MEM 3546.988281 1760709577.8664
MEM 3387.992188 1760709577.9673
MEM 2937.019531 1760709578.0684
MEM 2484.808594 1760709578.1695
MEM 3139.132812 1760709578.2713
MEM 3673.574219 1760709578.3726
MEM 2845.488281 1760709578.4766
MEM 2673.160156 1760709578.5927
MEM 3081.097656 1760709578.6940
MEM 4347.757812 1760709578.7955
MEM 4264.382812 1760709578.8974
MEM 3514.777344 1760709578.9999
MEM 2447.914062 1760709579.1033
MEM 2575.792969 1760709579.2069
MEM 3651.882812 1760709579.3076
MEM 4420.617188 1760709579.4092
MEM 4231.808594 1760709579.5104
MEM 3447.929688 1760709579.6113
MEM 2407.660156 1760709579.7125
MEM 3517.101562 1760709579.8168
MEM 4266.285156 1760709579.9187
MEM 3841.210938 1760709580.0194
MEM 2919.128906 1760709580.1205
MEM 2620.714844 1760709580.2213
MEM 3511.828125 1760709580.3225
MEM 4055.769531 1760709580.4234
MEM 4309.949219 1760709580.5247
MEM 2740.097656 1760709580.6267
MEM 2800.250000 1760709580.7273
MEM 3362.515625 1760709580.8299
MEM 4370.726562 1760709580.9317
MEM 3423.992188 1760709581.0336
MEM 2291.363281 1760709581.1343
MEM 3005.976562 1760709581.2393
MEM 4490.988281 1760709581.3404
MEM 4690.703125 1760709581.4414
MEM 3963.804688 1760709581.5463
MEM 2058.972656 1760709581.6474
MEM 3101.570312 1760709581.7483
MEM 4138.773438 1760709581.8499
MEM 4295.253906 1760709581.9504
MEM 3258.292969 1760709582.0513
MEM 2525.972656 1760709582.1544
MEM 3775.988281 1760709582.2554
MEM 4780.394531 1760709582.3564
MEM 4564.968750 1760709582.4576
MEM 3363.632812 1760709582.5602
MEM 2433.199219 1760709582.6622
MEM 3893.722656 1760709582.7656
MEM 4738.058594 1760709582.8678
MEM 4124.316406 1760709582.9685
MEM 3065.769531 1760709583.0695
MEM 2628.042969 1760709583.1704
MEM 3798.562500 1760709583.2734
MEM 4144.957031 1760709583.3746
MEM 3814.550781 1760709583.4755
MEM 2234.101562 1760709583.5762
MEM 3084.886719 1760709583.6786
MEM 3593.734375 1760709583.7794
MEM 4344.937500 1760709583.8803
MEM 3837.800781 1760709583.9813
MEM 2686.558594 1760709584.0824
MEM 3543.578125 1760709584.1839
MEM 3772.960938 1760709584.2853
MEM 1653.023438 1760709584.3863
MEM 1591.296875 1760709584.4892
MEM 1666.796875 1760709584.5907
MEM 1666.796875 1760709584.6961
MEM 2117.679688 1760709584.8004
MEM 3004.003906 1760709584.9017
